uid.x,namedLocation,domainID.x,siteID.x,sampleID,collectDate,lmaSampleID,lmaSampleCondition,scanDate,cfc_LMA_freshWeight,ovenStartDate.x,ovenEndDate.x,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,remarks,dataQF,ligninSampleID,ligninPercent,cellulosePercent,measurementQF,nlcdClass.x,geodeticDatum,decimalLatitude,decimalLongitude,elevation.x,samplingProtocolVersion,subplotID.x,samplingMethod,vstTag,tagID,individualID,taxonID.x,scientificName.x,plantStatus,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,subsample1Height,subsample2Height,subsample3Height,ligninSampleID.x,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,measurementQF.x,sampleCondition.x,extractionStartDate,extractionLength,solventVolume,extractChlAConc,extractChlBConc,extractCarotConc,handlingQF,testMethod.x,uid.x.x,namedLocation.x,domainID.x.x,siteID.x.x,plotID.x,collectDate.x,cnSampleID.x,archiveSampleID,remarks.x,dataQF.x,nitrogenPercent,carbonPercent,CNratio,cnPercentQF,instrument,d15N,d13C,uid.y,eventID,domainID.y,siteID.y,plotID,subplotID.y,nestedSubplotID,pointID,stemDistance,stemAzimuth,cfcOnlyTag,supportingStemIndividualID,previouslyTaggedAs,taxonID.y,scientificName.y,plotType,subtype,latitude,longitude,datum,utmZone,easting,northing,horzUncert,crdSource,elevation.y,vertUncert,nlcdClass.y,appMods,geometry,UTM_E,UTM_N,stemDiameter,height,baseCrownHeight,maxCrownDiameter,ninetyCrownDiameter
d9818b18-076e-4b67-b9de-f7f95dec05d7,GRSM_060.basePlot.cfc,D07,GRSM,njZEDkTA4miMFdcBeh0bEOqlK9WNlal4RGubN/vzi2w=,2016-06-08T21:00:00Z,njZEDkTA4miMFdcBeh0bEOqlK9WNlal4V8md2iMv5wk=,OK,2016-06-09T19:10:00Z,0.99,2016-06-09T19:16:00Z,2016-06-11T19:16:00Z,4,11449.1,100,34.1,NA,NA,njZEDkTA4miMFdcBeh0bEOqlK9WNlal4X0MOt0/mr94=,8.52,12.28,0,deciduousForest,WGS84,35.686007,-83.503986,639.1,NEON.DOC.001024vD,23,line launcher,Y,01896,NEON.PLA.D07.GRSM.01896,BELE,Betula lenta L.,Live,NA,NA,NA,NA,NA,6.5,NA,NA,njZEDkTA4miMFdcBeh0bEOqlK9WNlal4X0MOt0/mr94=,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-26,24,50,5.8,3.45,0.6,1,BNL TEST Chlorophyll and Carotenoid Assay 2015,656c5a07-090c-4b48-b58e-964d8355ade7,GRSM_060.basePlot.cfc,D07,GRSM,GRSM_060,2016-06-08T21:00:00Z,njZEDkTA4miMFdcBeh0bEOqlK9WNlal4CsHSAnYtm5E=,NA,NA,NA,2.2,45.1,20.8,0,NA,-4.1,-30.3,c6e59211-9a9a-42be-81cd-495a705e1cb2,vst_GRSM_2015,D07,GRSM,GRSM_060,41,4,61,6.9,215.9,Y,NA,NA,BELE,Betula lenta L.,tower,basePlot,35.686191,-83.503727,WGS84,17N,273431.165,3952032.208,0.23,Geo 7X (H-Star),634.28,0.24,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-83.5037274751666, 35.6861911545995)",273427.1190307385,3952026.618712681,9.5,NA,NA,NA,NA
137759ee-f58d-41ec-9c92-4ec795cf6ae1,GRSM_055.basePlot.cfc,D07,GRSM,njZEDkTA4mhD9kQrWDZIDvJvaLn77OC7SBzRm0z+5K4=,2016-06-09T11:50:00Z,njZEDkTA4mhD9kQrWDZIDvJvaLn77OC7aoAiEcTt002xZIw7660afw==,OK,2016-06-09T19:10:00Z,1.42,2016-06-09T19:16:00Z,2016-06-11T19:16:00Z,3,18124.3,100,19.3,NA,NA,njZEDkTA4mhD9kQrWDZIDvJvaLn77OC7NC/dJenrVkhR0WaeGZHaPg==,8.09,10.85,0,deciduousForest,WGS84,35.685524,-83.502249,624.4,NEON.DOC.001024vD,23,line launcher,Y,01620,NEON.PLA.D07.GRSM.01620,HALES,Halesia sp.,Live,NA,NA,NA,NA,NA,15,NA,NA,njZEDkTA4mhD9kQrWDZIDvJvaLn77OC7NC/dJenrVkhR0WaeGZHaPg==,50,0.134,1.058,0.48,0.154,0.15,138.9,60.7,5.9,61.8,22.2,0,NA,2016-10-25,24,50,2.65,2.78,0.07,1,BNL TEST Chlorophyll and Carotenoid Assay 2015,5bef1983-92d8-4ce2-9c2b-2bc1a7cca045,GRSM_055.basePlot.cfc,D07,GRSM,GRSM_055,2016-06-09T11:50:00Z,njZEDkTA4mhD9kQrWDZIDvJvaLn77OC7u3uapcceKhk=,NA,NA,NA,1.4,46.4,32.6,0,NA,0.2,-28.2,006d6124-c340-41ea-bd17-49b3d2fec4da,vst_GRSM_2015,D07,GRSM,GRSM_055,23,2,41,16,125.3,NA,NA,NA,HALES,Halesia sp.,tower,basePlot,35.685524,-83.502249,WGS84,17N,273563.133,3951954.763,0.14,Geo 7X (H-Star),624.43,0.19,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-83.5022485938111, 35.6855238590335)",273576.1912014413,3951945.5172780096,30.1,NA,NA,NA,NA
736d135c-54da-44ac-906b-a849fc1a2ab8,GRSM_055.basePlot.cfc,D07,GRSM,njZEDkTA4mhD9kQrWDZIDrGPgXD9DL+LpOToDDpR1pU=,2016-06-09T12:10:00Z,njZEDkTA4mhD9kQrWDZIDrGPgXD9DL+L69lM1fYGSgYZIEKLX0cNKA==,OK,2016-06-09T19:10:00Z,2.07,2016-06-09T19:16:00Z,2016-06-11T19:16:00Z,3,18556.2,100,37.7,NA,NA,njZEDkTA4mhD9kQrWDZIDrGPgXD9DL+LZOXlw5lls5/KH44UcPLnVQ==,6.3,10.7,0,deciduousForest,WGS84,35.685524,-83.502249,624.4,NEON.DOC.001024vD,41,line launcher,Y,01914,NEON.PLA.D07.GRSM.01914,HALES,Halesia sp.,Live,NA,NA,NA,NA,NA,19,NA,NA,njZEDkTA4mhD9kQrWDZIDrGPgXD9DL+LZOXlw5lls5/KH44UcPLnVQ==,50,0.15,2.334,0.542,0.22,0.191,555.8,56.2,78.8,55.3,14.8,0,NA,2016-10-26,24,50,4.19,2.29,1.01,1,BNL TEST Chlorophyll and Carotenoid Assay 2015,3a7e83fb-3660-406f-a8cf-6d81ac31d224,GRSM_055.basePlot.cfc,D07,GRSM,GRSM_055,2016-06-09T12:10:00Z,njZEDkTA4mhD9kQrWDZIDrGPgXD9DL+LoG++smaEuq8=,NA,NA,NA,2,46.1,23.1,0,NA,-2,-29.8,092da45c-f82e-424a-b5cd-f8ba78872a9e,vst_GRSM_2015,D07,GRSM,GRSM_055,41,1,41,9.8,74.3,N,NA,NA,HALES,Halesia sp.,tower,basePlot,35.685524,-83.502249,WGS84,17N,273563.133,3951954.763,0.14,Geo 7X (H-Star),624.43,0.19,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-83.5022485938111, 35.6855238590335)",273572.567379115,3951957.4148843703,39.8,NA,NA,NA,NA
736d135c-54da-44ac-906b-a849fc1a2ab8,GRSM_055.basePlot.cfc,D07,GRSM,njZEDkTA4mhD9kQrWDZIDrGPgXD9DL+LpOToDDpR1pU=,2016-06-09T12:10:00Z,njZEDkTA4mhD9kQrWDZIDrGPgXD9DL+L69lM1fYGSgYZIEKLX0cNKA==,OK,2016-06-09T19:10:00Z,2.07,2016-06-09T19:16:00Z,2016-06-11T19:16:00Z,3,18556.2,100,37.7,NA,NA,njZEDkTA4mhD9kQrWDZIDrGPgXD9DL+LZOXlw5lls5/KH44UcPLnVQ==,6.3,10.7,0,deciduousForest,WGS84,35.685524,-83.502249,624.4,NEON.DOC.001024vD,41,line launcher,Y,01914,NEON.PLA.D07.GRSM.01914,HALES,Halesia sp.,Live,NA,NA,NA,NA,NA,19,NA,NA,njZEDkTA4mhD9kQrWDZIDrGPgXD9DL+LZOXlw5lls5/KH44UcPLnVQ==,50,0.15,2.334,0.542,0.22,0.191,555.8,56.2,78.8,55.3,14.8,0,NA,2016-10-26,24,50,4.19,2.29,1.01,1,BNL TEST Chlorophyll and Carotenoid Assay 2015,3a7e83fb-3660-406f-a8cf-6d81ac31d224,GRSM_055.basePlot.cfc,D07,GRSM,GRSM_055,2016-06-09T12:10:00Z,njZEDkTA4mhD9kQrWDZIDrGPgXD9DL+LoG++smaEuq8=,NA,NA,NA,2,46.1,23.1,0,NA,-2,-29.8,30fba776-2a08-4311-b880-cff69aaa38a4,vst_GRSM_2015,D07,GRSM,GRSM_055,41,1,41,9.8,74.3,N,NA,NA,HALES,Halesia sp.,tower,basePlot,35.685524,-83.502249,WGS84,17N,273563.133,3951954.763,0.14,Geo 7X (H-Star),624.43,0.19,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-83.5022485938111, 35.6855238590335)",273572.567379115,3951957.4148843703,39.8,NA,NA,NA,NA
06a66350-7097-4d27-a377-abdaf95357d9,GRSM_055.basePlot.cfc,D07,GRSM,njZEDkTA4mhTZe2wh2y3jx++gacbnFugxvjdpiPqzvI=,2016-06-09T12:28:00Z,njZEDkTA4mhTZe2wh2y3jx++gacbnFuggN3Hl01C9AU=,OK,2016-06-09T19:10:00Z,2.97,2016-06-09T19:16:00Z,2016-06-11T19:16:00Z,3,19173.7,100,45.9,NA,NA,njZEDkTA4mhTZe2wh2y3jx++gacbnFugScdGbKwuQPY=,8.17,17.59,0,deciduousForest,WGS84,35.685524,-83.502249,624.4,NEON.DOC.001024vD,41,line launcher,Y,01924,NEON.PLA.D07.GRSM.01924,LITU,Liriodendron tulipifera L.,Live,NA,NA,NA,NA,NA,27.6,NA,NA,njZEDkTA4mhTZe2wh2y3jx++gacbnFugScdGbKwuQPY=,50,0.159,1.38,1.762,0.369,0.186,280.5,50.5,9.4,32.6,17.3,0,NA,2016-10-26,24,50,4.24,2.69,0.63,1,BNL TEST Chlorophyll and Carotenoid Assay 2015,656864b9-29c2-4dcf-a6e6-6bdda71c7ddd,GRSM_055.basePlot.cfc,D07,GRSM,GRSM_055,2016-06-09T12:28:00Z,njZEDkTA4mhTZe2wh2y3jx++gacbnFugzeuaewc1o9w=,NA,NA,NA,2.4,43.6,18.3,0,NA,-3.1,-29.6,455807c6-ef5c-416b-9908-70155e188db3,vst_GRSM_2015,D07,GRSM,GRSM_055,41,2,41,19,87.6,NA,NA,NA,LITU,Liriodendron tulipifera L.,tower,basePlot,35.685524,-83.502249,WGS84,17N,273563.133,3951954.763,0.14,Geo 7X (H-Star),624.43,0.19,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-83.5022485938111, 35.6855238590335)",273582.11633377185,3951955.5586374206,31.8,NA,NA,NA,NA
06a66350-7097-4d27-a377-abdaf95357d9,GRSM_055.basePlot.cfc,D07,GRSM,njZEDkTA4mhTZe2wh2y3jx++gacbnFugxvjdpiPqzvI=,2016-06-09T12:28:00Z,njZEDkTA4mhTZe2wh2y3jx++gacbnFuggN3Hl01C9AU=,OK,2016-06-09T19:10:00Z,2.97,2016-06-09T19:16:00Z,2016-06-11T19:16:00Z,3,19173.7,100,45.9,NA,NA,njZEDkTA4mhTZe2wh2y3jx++gacbnFugScdGbKwuQPY=,8.17,17.59,0,deciduousForest,WGS84,35.685524,-83.502249,624.4,NEON.DOC.001024vD,41,line launcher,Y,01924,NEON.PLA.D07.GRSM.01924,LITU,Liriodendron tulipifera L.,Live,NA,NA,NA,NA,NA,27.6,NA,NA,njZEDkTA4mhTZe2wh2y3jx++gacbnFugScdGbKwuQPY=,50,0.159,1.38,1.762,0.369,0.186,280.5,50.5,9.4,32.6,17.3,0,NA,2016-10-26,24,50,4.24,2.69,0.63,1,BNL TEST Chlorophyll and Carotenoid Assay 2015,656864b9-29c2-4dcf-a6e6-6bdda71c7ddd,GRSM_055.basePlot.cfc,D07,GRSM,GRSM_055,2016-06-09T12:28:00Z,njZEDkTA4mhTZe2wh2y3jx++gacbnFugzeuaewc1o9w=,NA,NA,NA,2.4,43.6,18.3,0,NA,-3.1,-29.6,32d703b0-5fd1-426a-8d97-54b54a9b51f0,vst_GRSM_2015,D07,GRSM,GRSM_055,41,2,41,19,87.6,NA,NA,NA,LITU,Liriodendron tulipifera L.,tower,basePlot,35.685524,-83.502249,WGS84,17N,273563.133,3951954.763,0.14,Geo 7X (H-Star),624.43,0.19,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-83.5022485938111, 35.6855238590335)",273582.11633377185,3951955.5586374206,31.8,NA,NA,NA,NA
fcfdc050-ef9f-4791-88e2-9c6fdac5135c,ORNL_003.basePlot.cfc,D07,ORNL,vOIarzMvGliNNzm9ifDC1aa/yi8YJUn22hOgQoMdsIk=,2017-05-30T14:09:00Z,vOIarzMvGliNNzm9ifDC1aa/yi8YJUn28EcAhQO02F4=,OK,2017-06-02T13:27:00Z,5.66,2017-06-02T13:54:00Z,2017-06-08T19:15:00Z,4,21672.3,95,50.2,NA,NA,vOIarzMvGliNNzm9ifDC1aa/yi8YJUn2iWhwvSZEyGU=,9.34,12.14,0,deciduousForest,WGS84,35.965869,-84.23064,262,NEON.DOC.001024vD,32,other,Y,00848,NEON.PLA.D07.ORNL.00848,ACRU,Acer rubrum L.,"Live, physically damaged",NA,NA,NA,NA,NA,2,NA,NA,vOIarzMvGliNNzm9ifDC1aa/yi8YJUn2iWhwvSZEyGU=,25,0.144,0.93,0.493,0.234,0.105,619.5,60.1,5.6,24.7,18.6,0,OK,2017-06-21,48,20,7.51,2.02,2.1,0,NEON_ChlandCarotenoids_Methanol,03f10c91-57d5-45ad-aacc-e0064d90ac90,ORNL_003.basePlot.cfc,D07,ORNL,ORNL_003,2017-05-30T14:09:00Z,vOIarzMvGliNNzm9ifDC1aa/yi8YJUn2W3WBPMi4EjE=,vOIarzMvGliNNzm9ifDC1aa/yi8YJUn2HSXbDXwWGXw=,NA,NA,1.69,48.86,28.9,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,-2,-30.7,50bee286-cef8-4ca5-910c-9edfcd050a11,vst_ORNL_2014,D07,ORNL,ORNL_003,32,3,31,17,56.6,NA,NA,NA,ACRU,Acer rubrum L.,distributed,basePlot,35.965802,-84.230754,WGS84,16N,749723.657,3983701.334,0.17,GeoXH 6000,256.13,0.24,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-84.2307542731309, 35.9658021903957)",749737.8494136755,3983710.6921725813,13.5,3.9,NA,2,1.3
0cb45748-c663-401c-8e05-99a48d22ed94,ORNL_003.basePlot.cfc,D07,ORNL,vOIarzMvGlihlAl4Y1Jx7nJQxVPnZBYBcSkcfkz/KNo=,2017-05-30T14:50:00Z,vOIarzMvGlihlAl4Y1Jx7nJQxVPnZBYB8drkR3Vhzfo=,OK,2017-06-02T13:53:00Z,3.29,2017-06-02T14:05:00Z,2017-06-08T19:15:00Z,6,16191.9,95,78,NA,NA,vOIarzMvGlihlAl4Y1Jx7nJQxVPnZBYBjEx48UQnpVE=,9.61,14.1,0,deciduousForest,WGS84,35.965869,-84.23064,262,NEON.DOC.001024vD,39,line launcher,Y,08004Z,NEON.PLA.D07.ORNL.08004Z,QUAL,Quercus alba L.,Live,NA,NA,NA,NA,NA,22.3,NA,NA,vOIarzMvGlihlAl4Y1Jx7nJQxVPnZBYBjEx48UQnpVE=,25,0.121,0.006,0.034,0.002,0.098,927.1,55.5,6.8,16.3,12.2,0,OK,2017-06-21,48,20,5.23,1.22,1.54,0,NEON_ChlandCarotenoids_Methanol,f2a36ed1-4dc1-4de6-a4a5-c45a4780535f,ORNL_003.basePlot.cfc,D07,ORNL,ORNL_003,2017-05-30T14:50:00Z,vOIarzMvGlihlAl4Y1Jx7nJQxVPnZBYBf4zIqv/9Zqg=,vOIarzMvGlihlAl4Y1Jx7nJQxVPnZBYBOMMUHhNxoqo=,NA,NA,1.88,47.35,25.2,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,-2.5,-28.1,5d1467ec-865f-409e-9288-2d865c4415b6,vst_ORNL_2017,D07,ORNL,ORNL_003,39,NA,49,1.8,47,Y,NA,NA,QUAL,Quercus alba L.,distributed,basePlot,35.965958,-84.230762,WGS84,16N,749722.476,3983718.625,0.24,GeoXH 6000,263.6,0.38,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-84.2307619144208, 35.9659582055291)",749723.792436663,3983719.852597048,NA,NA,NA,NA,NA
402d83cc-4102-484e-bb4d-6195efaa0178,ORNL_003.basePlot.cfc,D07,ORNL,vOIarzMvGlihlAl4Y1Jx7n9fTRgE1yyjjXk5R9g6+b8=,2017-05-30T15:11:00Z,vOIarzMvGlihlAl4Y1Jx7n9fTRgE1yyj4717oO2Tg4c=,OK,2017-06-02T13:44:00Z,2.47,2017-06-02T14:01:00Z,2017-06-08T19:15:00Z,6,15797.6,95,87.3,NA,NA,vOIarzMvGlihlAl4Y1Jx7n9fTRgE1yyj9GPc1LW4JbA=,9.68,13.56,0,deciduousForest,WGS84,35.965869,-84.23064,262,NEON.DOC.001024vD,31,line launcher,Y,00789,NEON.PLA.D07.ORNL.00789,QUAL,Quercus alba L.,Live,NA,NA,NA,NA,NA,25.3,NA,NA,vOIarzMvGlihlAl4Y1Jx7n9fTRgE1yyj9GPc1LW4JbA=,25,0.125,0.533,0.495,0.174,0.095,1305,58.6,6.6,18,11.2,0,OK,2017-06-21,48,20,3.89,0.76,1.29,0,NEON_ChlandCarotenoids_Methanol,bd928c0b-e4c2-4bb9-ae0c-629a53350f20,ORNL_003.basePlot.cfc,D07,ORNL,ORNL_003,2017-05-30T15:11:00Z,vOIarzMvGlihlAl4Y1Jx7n9fTRgE1yyjS1rMDIyqW6c=,vOIarzMvGlihlAl4Y1Jx7n9fTRgE1yyj1oy1aLZHwfc=,NA,NA,1.76,47.98,27.3,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,-2.3,-28.3,51da8787-9d6b-4e76-a705-bc0c5c2a41a9,vst_ORNL_2014,D07,ORNL,ORNL_003,31,3,31,9,30.8,NA,NA,NA,QUAL,Quercus alba L.,distributed,basePlot,35.965802,-84.230754,WGS84,16N,749723.657,3983701.334,0.17,GeoXH 6000,256.13,0.24,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-84.2307542731309, 35.9658021903957)",749728.2653857839,3983709.0646390724,60.3,28.4,NA,19.1,13.6
f233f123-29a7-4cb5-8378-e898e9392a05,ORNL_009.basePlot.cfc,D07,ORNL,vOIarzMvGlhNFVsyuB6syMmejHjFUMaH0eH3rw1ev1E=,2017-05-30T15:21:00Z,vOIarzMvGlhNFVsyuB6syMmejHjFUMaHp2cVH6OIHQeMSQs7v+NQTg==,OK,2017-06-02T17:11:00Z,0.793,2017-06-02T14:08:00Z,2017-06-08T19:15:00Z,21,1433.1,95,173.8,NA,NA,vOIarzMvGlhNFVsyuB6syMmejHjFUMaH44asUeqwcucveZvXY+8SWA==,16.1,17.07,0,deciduousForest,WGS84,35.974463,-84.22799,316.4,NEON.DOC.001024vD,31,line launcher,Y,01487,NEON.PLA.D07.ORNL.01487,PINUS,Pinus sp.,Live,NA,NA,NA,NA,NA,16.1,NA,NA,vOIarzMvGlhNFVsyuB6syMmejHjFUMaH44asUeqwcucveZvXY+8SWA==,25,0.024,0.009,0.043,0.002,0.016,129.2,37.9,949.4,4.3,176.4,1,OK,2017-06-21,48,20,3.85,1,1.12,0,NEON_ChlandCarotenoids_Methanol,f0091262-985e-4f05-bf2e-7452fef0fc28,ORNL_009.basePlot.cfc,D07,ORNL,ORNL_009,2017-05-30T15:21:00Z,vOIarzMvGlhNFVsyuB6syMmejHjFUMaHsJoAyecBB80=,NA,NA,NA,1.2,50.18,41.9,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,-2.8,-29.3,d33fc396-0d85-43e2-a13a-954585aa3ce0,vst_ORNL_2014,D07,ORNL,ORNL_009,31,4,31,8.6,41.5,NA,NA,NA,PINUS,Pinus sp.,distributed,basePlot,35.974369,-84.228099,WGS84,16N,749936.112,3984658.668,0.19,GeoXH 6000,310.74,0.27,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-84.2280991982997, 35.9743690017537)",749941.8105324146,3984665.109019199,44,23.5,NA,9.6,7.5
caa15f80-dd23-48d7-bce7-fa5f7df4a28c,ORNL_009.basePlot.cfc,D07,ORNL,vOIarzMvGlhqK3k6dWTmIXyqn4LL85wbS5oDivfcQjc=,2017-05-30T15:22:00Z,vOIarzMvGlhqK3k6dWTmIXyqn4LL85wbHqjCPTlVbdc=,OK,2017-06-02T14:06:00Z,3.69,2017-06-02T14:12:00Z,2017-06-08T19:15:00Z,10,25441.2,95,85.5,NA,NA,vOIarzMvGlhqK3k6dWTmIXyqn4LL85wbQB/3lOzdyG0=,4.52,11.86,0,deciduousForest,WGS84,35.974463,-84.22799,316.4,NEON.DOC.001024vD,31,line launcher,Y,01544,NEON.PLA.D07.ORNL.01544,NYSY,Nyssa sylvatica Marshall,Live,NA,NA,NA,NA,NA,16.5,NA,NA,vOIarzMvGlhqK3k6dWTmIXyqn4LL85wbQB/3lOzdyG0=,25,0.104,0.809,0.38,0.353,0.119,984.2,51.4,4.1,16.7,7.8,0,OK,2017-06-21,48,20,3.72,1.2,1.07,0,NEON_ChlandCarotenoids_Methanol,d995cf7c-0a2e-4332-ab29-8d1d46c3f71c,ORNL_009.basePlot.cfc,D07,ORNL,ORNL_009,2017-05-30T15:22:00Z,vOIarzMvGlhqK3k6dWTmIXyqn4LL85wbU5IgOaS94Qw=,vOIarzMvGlhqK3k6dWTmIXyqn4LL85wb9+YvE2o9v8s=,NA,NA,1.6,46.85,29.3,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,-3.5,-29,0cdae0a2-6de1-4479-8386-a682bfe14c53,vst_ORNL_2014,D07,ORNL,ORNL_009,40,2,31,12.7,41.5,NA,NA,NA,NYSY,Nyssa sylvatica Marshall,distributed,basePlot,35.974369,-84.228099,WGS84,16N,749936.112,3984658.668,0.19,GeoXH 6000,310.74,0.27,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-84.2280991982997, 35.9743690017537)",749944.5272746123,3984668.179737654,29.3,19.7,NA,6.4,5
2e325955-1551-4403-8603-4e378c0f53c9,ORNL_009.basePlot.cfc,D07,ORNL,vOIarzMvGlhqK3k6dWTmIVGbSPKYwsroPinklfZEkVk=,2017-05-30T15:25:00Z,vOIarzMvGlhqK3k6dWTmIVGbSPKYwsrobvid+kHLsYg=,OK,2017-06-02T14:11:00Z,3.236,2017-06-02T14:14:00Z,2017-06-08T19:15:00Z,6,20911.2,95,85.6,NA,NA,vOIarzMvGlhqK3k6dWTmIVGbSPKYwsroyVdPGwHPO4Q=,4.33,10.79,0,deciduousForest,WGS84,35.974463,-84.22799,316.4,NEON.DOC.001024vD,32,line launcher,Y,01527,NEON.PLA.D07.ORNL.01527,NYSY,Nyssa sylvatica Marshall,Live,NA,NA,NA,NA,NA,4.8,NA,NA,vOIarzMvGlhqK3k6dWTmIVGbSPKYwsroyVdPGwHPO4Q=,25,0.112,0.955,0.299,0.165,0.106,967.7,31.3,4.6,23.9,8.5,0,OK,2017-06-21,48,20,2.85,0.75,1,0,NEON_ChlandCarotenoids_Methanol,88da5bc8-baaf-48f2-9d42-ef2cdc7401df,ORNL_009.basePlot.cfc,D07,ORNL,ORNL_009,2017-05-30T15:25:00Z,vOIarzMvGlhqK3k6dWTmIVGbSPKYwsroBVUOnqETHKk=,vOIarzMvGlhqK3k6dWTmIVGbSPKYwsrotQatE1bF/IQ=,NA,NA,1.3,46.28,35.7,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,-3.4,-30.2,72aa7283-c3ab-446f-961c-460bec47dc77,vst_ORNL_2014,D07,ORNL,ORNL_009,41,3,31,16.3,53.2,NA,NA,NA,NYSY,Nyssa sylvatica Marshall,distributed,basePlot,35.974369,-84.228099,WGS84,16N,749936.112,3984658.668,0.19,GeoXH 6000,310.74,0.27,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-84.2280991982997, 35.9743690017537)",749949.1639213464,3984668.432084656,NA,NA,NA,NA,NA
2e325955-1551-4403-8603-4e378c0f53c9,ORNL_009.basePlot.cfc,D07,ORNL,vOIarzMvGlhqK3k6dWTmIVGbSPKYwsroPinklfZEkVk=,2017-05-30T15:25:00Z,vOIarzMvGlhqK3k6dWTmIVGbSPKYwsrobvid+kHLsYg=,OK,2017-06-02T14:11:00Z,3.236,2017-06-02T14:14:00Z,2017-06-08T19:15:00Z,6,20911.2,95,85.6,NA,NA,vOIarzMvGlhqK3k6dWTmIVGbSPKYwsroyVdPGwHPO4Q=,4.33,10.79,0,deciduousForest,WGS84,35.974463,-84.22799,316.4,NEON.DOC.001024vD,32,line launcher,Y,01527,NEON.PLA.D07.ORNL.01527,NYSY,Nyssa sylvatica Marshall,Live,NA,NA,NA,NA,NA,4.8,NA,NA,vOIarzMvGlhqK3k6dWTmIVGbSPKYwsroyVdPGwHPO4Q=,25,0.112,0.955,0.299,0.165,0.106,967.7,31.3,4.6,23.9,8.5,0,OK,2017-06-21,48,20,2.85,0.75,1,0,NEON_ChlandCarotenoids_Methanol,88da5bc8-baaf-48f2-9d42-ef2cdc7401df,ORNL_009.basePlot.cfc,D07,ORNL,ORNL_009,2017-05-30T15:25:00Z,vOIarzMvGlhqK3k6dWTmIVGbSPKYwsroBVUOnqETHKk=,vOIarzMvGlhqK3k6dWTmIVGbSPKYwsrotQatE1bF/IQ=,NA,NA,1.3,46.28,35.7,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface,-3.4,-30.2,7d1ef620-2ecd-4376-8d61-0b028fddb637,vst_ORNL_2017,D07,ORNL,ORNL_009,41,1,31,16.3,53.2,N,NA,NA,NYSY,Nyssa sylvatica Marshall,distributed,basePlot,35.974369,-84.228099,WGS84,16N,749936.112,3984658.668,0.19,GeoXH 6000,310.74,0.27,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-84.2280991982997, 35.9743690017537)",749949.1639213464,3984668.432084656,NA,NA,NA,NA,NA
